,clk,rising,count,count_next,correct
16035,0,0,1,32,0
16036,1,0,1,32,0
16037,1,1,1,2,1
16038,0,0,2,32,0
16039,1,0,2,2,1
16040,1,1,2,32,0
16041,0,0,3,3,1
16042,1,0,3,32,0
16043,1,1,3,32,0
16044,0,0,4,32,0
16045,1,0,4,4,1
16046,1,1,4,32,0
16047,0,0,5,5,1
16048,1,0,5,32,0
16049,1,1,5,6,1
16050,0,0,6,32,0
16051,1,0,6,32,0
16052,1,1,6,32,0
16053,0,0,7,32,0
16054,1,0,7,32,0
16055,1,1,7,8,1
16056,0,0,8,8,1
16057,1,0,8,32,0
16058,1,1,8,9,1
16059,0,0,9,32,0
16060,1,0,9,32,0
16061,1,1,9,32,0
16062,0,0,10,32,0
16063,1,0,10,10,1
16064,1,1,10,11,1
16065,0,0,11,11,1
16066,1,0,11,32,0
16067,1,1,11,12,1
16068,0,0,12,12,1
16069,1,0,12,12,1
16070,1,1,12,13,1
16071,0,0,13,32,0
16072,1,0,13,32,0
16073,1,1,13,14,1
16074,0,0,14,14,1
16075,1,0,14,32,0
16076,1,1,14,15,1
16077,0,0,15,32,0
16078,1,0,15,15,1
16079,1,1,15,16,1
16080,0,0,16,32,0
16081,1,0,16,32,0
16082,1,1,16,32,0
16083,0,0,17,32,0
16084,1,0,17,32,0
16085,1,1,17,32,0
16086,0,0,18,18,1
16087,1,0,18,18,1
16088,1,1,18,19,1
16089,0,0,19,32,0
16090,1,0,19,32,0
16091,1,1,19,32,0
16092,0,0,20,20,1
16093,1,0,20,32,0
16094,1,1,20,32,0
16095,0,0,21,21,1
16096,1,0,21,21,1
16097,1,1,21,32,0
16098,0,0,22,22,1
16099,1,0,22,22,1
16100,1,1,22,32,0
16101,0,0,23,32,0
16102,1,0,23,32,0
16103,1,1,23,24,1
16104,0,0,24,32,0
16105,1,0,24,24,1
16106,1,1,24,25,1
16107,0,0,25,32,0
16108,1,0,25,25,1
16109,1,1,25,26,1
16110,0,0,26,32,0
16111,1,0,26,26,1
16112,1,1,26,27,1
16113,0,0,27,27,1
16114,1,0,27,32,0
16115,1,1,27,32,0
16116,0,0,28,32,0
16117,1,0,28,32,0
16118,1,1,28,29,1
16119,0,0,29,29,1
16120,1,0,29,29,1
16121,1,1,29,32,0
16122,0,0,30,30,1
16123,1,0,30,32,0
16124,1,1,30,31,1
16125,0,0,31,31,1
16126,1,0,31,31,1
16127,1,1,31,0,1
16128,0,0,0,0,1
16129,1,0,0,32,0
16130,1,1,0,1,1
16131,0,0,1,32,0
16132,1,0,1,1,1
16133,1,1,1,2,1
16134,0,0,2,32,0
16135,1,0,2,32,0
16136,1,1,2,3,1
16137,0,0,3,3,1
16138,1,0,3,32,0
16139,1,1,3,32,0
16140,0,0,4,32,0
16141,1,0,4,4,1
16142,1,1,4,5,1
16143,0,0,5,5,1
16144,1,0,5,32,0
16145,1,1,5,6,1
16146,0,0,6,32,0
16147,1,0,6,32,0
16148,1,1,6,7,1
16149,0,0,7,32,0
16150,1,0,7,32,0
16151,1,1,7,8,1
16152,0,0,8,8,1
16153,1,0,8,8,1
16154,1,1,8,32,0
16155,0,0,9,9,1
16156,1,0,9,32,0
16157,1,1,9,32,0
16158,0,0,10,32,0
16159,1,0,10,10,1
16160,1,1,10,32,0
16161,0,0,11,32,0
16162,1,0,11,11,1
16163,1,1,11,12,1
16164,0,0,12,12,1
16165,1,0,12,12,1
16166,1,1,12,32,0
16167,0,0,13,32,0
16168,1,0,13,13,1
16169,1,1,13,32,0
16170,0,0,14,14,1
16171,1,0,14,32,0
16172,1,1,14,32,0
16173,0,0,15,32,0
16174,1,0,15,15,1
16175,1,1,15,32,0
16176,0,0,16,32,0
16177,1,0,16,32,0
16178,1,1,16,32,0
16179,0,0,17,32,0
16180,1,0,17,32,0
16181,1,1,17,32,0
16182,0,0,18,18,1
16183,1,0,18,32,0
16184,1,1,18,19,1
16185,0,0,19,19,1
16186,1,0,19,19,1
16187,1,1,19,20,1
16188,0,0,20,20,1
16189,1,0,20,32,0
16190,1,1,20,21,1
16191,0,0,21,21,1
16192,1,0,21,21,1
16193,1,1,21,22,1
16194,0,0,22,32,0
16195,1,0,22,32,0
16196,1,1,22,32,0
16197,0,0,23,32,0
16198,1,0,23,23,1
16199,1,1,23,32,0
16200,0,0,24,24,1
16201,1,0,24,32,0
16202,1,1,24,32,0
16203,0,0,25,25,1
16204,1,0,25,25,1
16205,1,1,25,32,0
16206,0,0,26,32,0
16207,1,0,26,32,0
16208,1,1,26,32,0
16209,0,0,27,27,1
16210,1,0,27,32,0
16211,1,1,27,32,0
16212,0,0,28,32,0
16213,1,0,28,32,0
16214,1,1,28,29,1
16215,0,0,29,32,0
16216,1,0,29,32,0
16217,1,1,29,32,0
16218,0,0,30,30,1
16219,1,0,30,32,0
16220,1,1,30,32,0
16221,0,0,31,32,0
16222,1,0,31,31,1
16223,1,1,31,32,0
16224,0,0,0,0,1
16225,1,0,0,0,1
16226,1,1,0,1,1
16227,0,0,1,32,0
16228,1,0,1,32,0
16229,1,1,1,32,0
16230,0,0,2,32,0
16231,1,0,2,32,0
16232,1,1,2,32,0
16233,0,0,3,32,0
16234,1,0,3,3,1
16235,1,1,3,32,0
16236,0,0,4,4,1
16237,1,0,4,32,0
16238,1,1,4,32,0
16239,0,0,5,32,0
16240,1,0,5,32,0
16241,1,1,5,6,1
16242,0,0,6,6,1
16243,1,0,6,6,1
16244,1,1,6,7,1
16245,0,0,7,32,0
16246,1,0,7,32,0
16247,1,1,7,8,1
16248,0,0,8,8,1
16249,1,0,8,8,1
16250,1,1,8,32,0
16251,0,0,9,9,1
16252,1,0,9,32,0
16253,1,1,9,10,1
16254,0,0,10,10,1
16255,1,0,10,10,1
16256,1,1,10,32,0
16257,0,0,11,11,1
16258,1,0,11,32,0
16259,1,1,11,32,0
16260,0,0,12,32,0
16261,1,0,12,32,0
16262,1,1,12,32,0
16263,0,0,13,13,1
16264,1,0,13,32,0
16265,1,1,13,14,1
16266,0,0,14,14,1
16267,1,0,14,32,0
16268,1,1,14,32,0
16269,0,0,15,32,0
16270,1,0,15,15,1
16271,1,1,15,32,0
16272,0,0,16,16,1
16273,1,0,16,32,0
16274,1,1,16,32,0
16275,0,0,17,17,1
16276,1,0,17,17,1
16277,1,1,17,32,0
16278,0,0,18,32,0
16279,1,0,18,32,0
16280,1,1,18,19,1
16281,0,0,19,19,1
16282,1,0,19,19,1
16283,1,1,19,20,1
16284,0,0,20,20,1
16285,1,0,20,32,0
16286,1,1,20,32,0
16287,0,0,21,32,0
16288,1,0,21,32,0
16289,1,1,21,32,0
16290,0,0,22,22,1
16291,1,0,22,22,1
16292,1,1,22,32,0
16293,0,0,23,23,1
16294,1,0,23,32,0
16295,1,1,23,24,1
16296,0,0,24,24,1
16297,1,0,24,32,0
16298,1,1,24,32,0
16299,0,0,25,32,0
16300,1,0,25,25,1
16301,1,1,25,26,1
16302,0,0,26,26,1
16303,1,0,26,32,0
16304,1,1,26,27,1
16305,0,0,27,27,1
16306,1,0,27,32,0
16307,1,1,27,32,0
16308,0,0,28,32,0
16309,1,0,28,28,1
16310,1,1,28,32,0
16311,0,0,29,29,1
16312,1,0,29,29,1
16313,1,1,29,32,0
16314,0,0,30,30,1
16315,1,0,30,30,1
16316,1,1,30,32,0
16317,0,0,31,31,1
16318,1,0,31,31,1
16319,1,1,31,0,1
16320,0,0,0,32,0
16321,1,0,0,32,0
16322,1,1,0,32,0
16323,0,0,1,32,0
16324,1,0,1,32,0
16325,1,1,1,32,0
16326,0,0,2,2,1
16327,1,0,2,2,1
16328,1,1,2,32,0
16329,0,0,3,32,0
16330,1,0,3,3,1
16331,1,1,3,4,1
16332,0,0,4,4,1
16333,1,0,4,4,1
16334,1,1,4,5,1
16335,0,0,5,5,1
16336,1,0,5,5,1
16337,1,1,5,6,1
16338,0,0,6,6,1
16339,1,0,6,32,0
16340,1,1,6,32,0
16341,0,0,7,7,1
16342,1,0,7,32,0
16343,1,1,7,8,1
16344,0,0,8,32,0
16345,1,0,8,32,0
16346,1,1,8,32,0
16347,0,0,9,32,0
16348,1,0,9,32,0
16349,1,1,9,10,1
16350,0,0,10,32,0
16351,1,0,10,32,0
16352,1,1,10,32,0
16353,0,0,11,11,1
16354,1,0,11,11,1
16355,1,1,11,12,1
16356,0,0,12,32,0
16357,1,0,12,32,0
16358,1,1,12,32,0
16359,0,0,13,32,0
16360,1,0,13,13,1
16361,1,1,13,14,1
16362,0,0,14,14,1
16363,1,0,14,32,0
16364,1,1,14,15,1
16365,0,0,15,15,1
16366,1,0,15,15,1
16367,1,1,15,32,0
16368,0,0,16,16,1
16369,1,0,16,16,1
16370,1,1,16,17,1
16371,0,0,17,17,1
16372,1,0,17,32,0
16373,1,1,17,32,0
16374,0,0,18,18,1
16375,1,0,18,18,1
16376,1,1,18,32,0
16377,0,0,19,32,0
16378,1,0,19,19,1
16379,1,1,19,20,1
16380,0,0,20,32,0
16381,1,0,20,32,0
16382,1,1,20,21,1
16383,0,0,21,21,1
16384,1,0,21,32,0
16385,1,1,21,22,1
16386,0,0,22,22,1
16387,1,0,22,32,0
16388,1,1,22,23,1
16389,0,0,23,23,1
16390,1,0,23,32,0
16391,1,1,23,32,0
16392,0,0,24,24,1
16393,1,0,24,24,1
16394,1,1,24,25,1
16395,0,0,25,25,1
16396,1,0,25,25,1
16397,1,1,25,32,0
16398,0,0,26,32,0
16399,1,0,26,32,0
16400,1,1,26,27,1
16401,0,0,27,27,1
16402,1,0,27,27,1
16403,1,1,27,28,1
16404,0,0,28,32,0
16405,1,0,28,32,0
16406,1,1,28,29,1
16407,0,0,29,32,0
16408,1,0,29,29,1
16409,1,1,29,32,0
16410,0,0,30,30,1
16411,1,0,30,30,1
16412,1,1,30,31,1
16413,0,0,31,31,1
16414,1,0,31,32,0
16415,1,1,31,0,1
16416,0,0,0,0,1
16417,1,0,0,0,1
16418,1,1,0,1,1
16419,0,0,1,1,1
16420,1,0,1,1,1
16421,1,1,1,32,0
16422,0,0,2,32,0
16423,1,0,2,32,0
16424,1,1,2,3,1
16425,0,0,3,3,1
16426,1,0,3,3,1
16427,1,1,3,32,0
16428,0,0,4,4,1
16429,1,0,4,32,0
16430,1,1,4,5,1
16431,0,0,5,5,1
16432,1,0,5,32,0
16433,1,1,5,32,0
16434,0,0,6,6,1
16435,1,0,6,6,1
16436,1,1,6,7,1
16437,0,0,7,7,1
16438,1,0,7,7,1
16439,1,1,7,32,0
16440,0,0,8,8,1
16441,1,0,8,8,1
16442,1,1,8,9,1
16443,0,0,9,32,0
16444,1,0,9,32,0
16445,1,1,9,10,1
16446,0,0,10,10,1
16447,1,0,10,10,1
16448,1,1,10,32,0
16449,0,0,11,32,0
16450,1,0,11,11,1
16451,1,1,11,32,0
16452,0,0,12,32,0
16453,1,0,12,12,1
16454,1,1,12,32,0
16455,0,0,13,32,0
16456,1,0,13,32,0
16457,1,1,13,14,1
16458,0,0,14,32,0
16459,1,0,14,32,0
16460,1,1,14,32,0
16461,0,0,15,15,1
16462,1,0,15,15,1
16463,1,1,15,16,1
16464,0,0,16,16,1
16465,1,0,16,16,1
16466,1,1,16,17,1
16467,0,0,17,32,0
16468,1,0,17,32,0
16469,1,1,17,32,0
16470,0,0,18,32,0
16471,1,0,18,32,0
16472,1,1,18,19,1
16473,0,0,19,32,0
16474,1,0,19,19,1
16475,1,1,19,32,0
16476,0,0,20,20,1
16477,1,0,20,20,1
16478,1,1,20,32,0
16479,0,0,21,21,1
16480,1,0,21,21,1
16481,1,1,21,22,1
16482,0,0,22,32,0
16483,1,0,22,32,0
16484,1,1,22,32,0
16485,0,0,23,32,0
16486,1,0,23,23,1
16487,1,1,23,24,1
16488,0,0,24,24,1
16489,1,0,24,32,0
16490,1,1,24,25,1
16491,0,0,25,25,1
16492,1,0,25,25,1
16493,1,1,25,26,1
16494,0,0,26,26,1
16495,1,0,26,32,0
16496,1,1,26,32,0
16497,0,0,27,27,1
16498,1,0,27,27,1
16499,1,1,27,32,0
16500,0,0,28,32,0
16501,1,0,28,32,0
16502,1,1,28,29,1
16503,0,0,29,29,1
16504,1,0,29,32,0
16505,1,1,29,32,0
16506,0,0,30,32,0
16507,1,0,30,32,0
16508,1,1,30,31,1
16509,0,0,31,32,0
16510,1,0,31,32,0
16511,1,1,31,0,1
16512,0,0,0,0,1
16513,1,0,0,32,0
16514,1,1,0,32,0
16515,0,0,1,1,1
16516,1,0,1,32,0
16517,1,1,1,2,1
16518,0,0,2,32,0
16519,1,0,2,2,1
16520,1,1,2,32,0
16521,0,0,3,32,0
16522,1,0,3,3,1
16523,1,1,3,32,0
16524,0,0,4,32,0
16525,1,0,4,32,0
16526,1,1,4,5,1
16527,0,0,5,5,1
16528,1,0,5,32,0
16529,1,1,5,6,1
16530,0,0,6,6,1
16531,1,0,6,32,0
16532,1,1,6,32,0
16533,0,0,7,7,1
16534,1,0,7,7,1
16535,1,1,7,8,1
16536,0,0,8,8,1
16537,1,0,8,8,1
16538,1,1,8,32,0
16539,0,0,9,9,1
16540,1,0,9,32,0
16541,1,1,9,10,1
16542,0,0,10,10,1
16543,1,0,10,32,0
16544,1,1,10,32,0
16545,0,0,11,11,1
16546,1,0,11,32,0
16547,1,1,11,32,0
16548,0,0,12,32,0
16549,1,0,12,32,0
16550,1,1,12,32,0
16551,0,0,13,13,1
16552,1,0,13,13,1
16553,1,1,13,14,1
16554,0,0,14,14,1
16555,1,0,14,14,1
16556,1,1,14,32,0
16557,0,0,15,15,1
16558,1,0,15,15,1
16559,1,1,15,32,0
16560,0,0,16,32,0
16561,1,0,16,32,0
16562,1,1,16,17,1
16563,0,0,17,32,0
16564,1,0,17,17,1
16565,1,1,17,32,0
16566,0,0,18,32,0
16567,1,0,18,18,1
16568,1,1,18,32,0
16569,0,0,19,32,0
16570,1,0,19,19,1
16571,1,1,19,20,1
16572,0,0,20,32,0
16573,1,0,20,20,1
16574,1,1,20,32,0
16575,0,0,21,21,1
16576,1,0,21,32,0
16577,1,1,21,32,0
16578,0,0,22,22,1
16579,1,0,22,32,0
16580,1,1,22,23,1
16581,0,0,23,32,0
16582,1,0,23,32,0
16583,1,1,23,24,1
16584,0,0,24,32,0
16585,1,0,24,24,1
16586,1,1,24,32,0
16587,0,0,25,25,1
16588,1,0,25,32,0
16589,1,1,25,26,1
16590,0,0,26,32,0
16591,1,0,26,26,1
16592,1,1,26,27,1
16593,0,0,27,27,1
16594,1,0,27,27,1
16595,1,1,27,28,1
16596,0,0,28,28,1
16597,1,0,28,28,1
16598,1,1,28,32,0
16599,0,0,29,32,0
16600,1,0,29,32,0
16601,1,1,29,32,0
16602,0,0,30,32,0
16603,1,0,30,30,1
16604,1,1,30,32,0
16605,0,0,31,32,0
16606,1,0,31,31,1
16607,1,1,31,32,0
16608,0,0,0,32,0
16609,1,0,0,0,1
16610,1,1,0,32,0
16611,0,0,1,32,0
16612,1,0,1,1,1
16613,1,1,1,32,0
16614,0,0,2,32,0
16615,1,0,2,2,1
16616,1,1,2,3,1
16617,0,0,3,32,0
16618,1,0,3,32,0
16619,1,1,3,4,1
16620,0,0,4,4,1
16621,1,0,4,4,1
16622,1,1,4,32,0
16623,0,0,5,32,0
16624,1,0,5,5,1
16625,1,1,5,6,1
16626,0,0,6,6,1
16627,1,0,6,6,1
16628,1,1,6,32,0
16629,0,0,7,7,1
16630,1,0,7,7,1
16631,1,1,7,8,1
16632,0,0,8,32,0
16633,1,0,8,32,0
16634,1,1,8,32,0
16635,0,0,9,9,1
16636,1,0,9,32,0
16637,1,1,9,32,0
16638,0,0,10,32,0
16639,1,0,10,10,1
16640,1,1,10,32,0
16641,0,0,11,11,1
16642,1,0,11,11,1
16643,1,1,11,12,1
16644,0,0,12,12,1
16645,1,0,12,32,0
16646,1,1,12,32,0
16647,0,0,13,32,0
16648,1,0,13,13,1
16649,1,1,13,14,1
16650,0,0,14,14,1
16651,1,0,14,32,0
16652,1,1,14,15,1
16653,0,0,15,32,0
16654,1,0,15,32,0
16655,1,1,15,32,0
16656,0,0,16,16,1
16657,1,0,16,16,1
16658,1,1,16,32,0
16659,0,0,17,32,0
16660,1,0,17,17,1
16661,1,1,17,18,1
16662,0,0,18,18,1
16663,1,0,18,32,0
16664,1,1,18,19,1
16665,0,0,19,32,0
16666,1,0,19,19,1
16667,1,1,19,20,1
16668,0,0,20,32,0
16669,1,0,20,20,1
16670,1,1,20,21,1
16671,0,0,21,21,1
16672,1,0,21,21,1
16673,1,1,21,32,0
16674,0,0,22,32,0
16675,1,0,22,32,0
16676,1,1,22,32,0
16677,0,0,23,32,0
16678,1,0,23,32,0
16679,1,1,23,24,1
16680,0,0,24,32,0
16681,1,0,24,24,1
16682,1,1,24,25,1
16683,0,0,25,32,0
16684,1,0,25,32,0
16685,1,1,25,32,0
16686,0,0,26,32,0
16687,1,0,26,26,1
16688,1,1,26,27,1
16689,0,0,27,27,1
16690,1,0,27,27,1
16691,1,1,27,28,1
16692,0,0,28,28,1
16693,1,0,28,32,0
16694,1,1,28,32,0
16695,0,0,29,29,1
16696,1,0,29,32,0
16697,1,1,29,32,0
16698,0,0,30,32,0
16699,1,0,30,32,0
16700,1,1,30,31,1
16701,0,0,31,31,1
16702,1,0,31,32,0
16703,1,1,31,32,0
16704,0,0,0,0,1
16705,1,0,0,0,1
16706,1,1,0,1,1
16707,0,0,1,1,1
16708,1,0,1,1,1
16709,1,1,1,2,1
16710,0,0,2,2,1
16711,1,0,2,2,1
16712,1,1,2,3,1
16713,0,0,3,32,0
16714,1,0,3,32,0
16715,1,1,3,32,0
16716,0,0,4,4,1
16717,1,0,4,4,1
16718,1,1,4,5,1
16719,0,0,5,5,1
16720,1,0,5,5,1
16721,1,1,5,6,1
16722,0,0,6,6,1
16723,1,0,6,6,1
16724,1,1,6,32,0
16725,0,0,7,32,0
16726,1,0,7,7,1
16727,1,1,7,32,0
16728,0,0,8,8,1
16729,1,0,8,8,1
16730,1,1,8,9,1
16731,0,0,9,9,1
16732,1,0,9,32,0
16733,1,1,9,32,0
16734,0,0,10,10,1
16735,1,0,10,10,1
16736,1,1,10,11,1
16737,0,0,11,11,1
16738,1,0,11,11,1
16739,1,1,11,12,1
16740,0,0,12,32,0
16741,1,0,12,12,1
16742,1,1,12,32,0
16743,0,0,13,32,0
16744,1,0,13,32,0
16745,1,1,13,14,1
16746,0,0,14,14,1
16747,1,0,14,14,1
16748,1,1,14,15,1
16749,0,0,15,15,1
16750,1,0,15,15,1
16751,1,1,15,16,1
16752,0,0,16,16,1
16753,1,0,16,16,1
16754,1,1,16,32,0
16755,0,0,17,17,1
16756,1,0,17,32,0
16757,1,1,17,18,1
16758,0,0,18,18,1
16759,1,0,18,18,1
16760,1,1,18,32,0
16761,0,0,19,19,1
16762,1,0,19,19,1
16763,1,1,19,32,0
16764,0,0,20,20,1
16765,1,0,20,32,0
16766,1,1,20,32,0
16767,0,0,21,32,0
16768,1,0,21,32,0
16769,1,1,21,22,1
16770,0,0,22,22,1
16771,1,0,22,22,1
16772,1,1,22,32,0
16773,0,0,23,23,1
16774,1,0,23,32,0
16775,1,1,23,24,1
16776,0,0,24,32,0
16777,1,0,24,24,1
16778,1,1,24,25,1
16779,0,0,25,32,0
16780,1,0,25,32,0
16781,1,1,25,26,1
16782,0,0,26,32,0
16783,1,0,26,26,1
16784,1,1,26,27,1
16785,0,0,27,27,1
16786,1,0,27,27,1
16787,1,1,27,32,0
16788,0,0,28,28,1
16789,1,0,28,32,0
16790,1,1,28,29,1
16791,0,0,29,32,0
16792,1,0,29,29,1
16793,1,1,29,30,1
16794,0,0,30,30,1
16795,1,0,30,32,0
16796,1,1,30,31,1
16797,0,0,31,31,1
16798,1,0,31,32,0
16799,1,1,31,32,0
16800,0,0,0,32,0
16801,1,0,0,0,1
16802,1,1,0,32,0
16803,0,0,1,32,0
16804,1,0,1,32,0
16805,1,1,1,32,0
16806,0,0,2,32,0
16807,1,0,2,32,0
16808,1,1,2,3,1
16809,0,0,3,3,1
16810,1,0,3,3,1
16811,1,1,3,4,1
16812,0,0,4,32,0
16813,1,0,4,32,0
16814,1,1,4,32,0
16815,0,0,5,5,1
16816,1,0,5,32,0
16817,1,1,5,6,1
16818,0,0,6,32,0
16819,1,0,6,6,1
16820,1,1,6,32,0
16821,0,0,7,32,0
16822,1,0,7,32,0
16823,1,1,7,32,0
16824,0,0,8,32,0
16825,1,0,8,32,0
16826,1,1,8,9,1
16827,0,0,9,9,1
16828,1,0,9,32,0
16829,1,1,9,32,0
16830,0,0,10,10,1
16831,1,0,10,10,1
16832,1,1,10,11,1
16833,0,0,11,11,1
16834,1,0,11,11,1
16835,1,1,11,12,1
16836,0,0,12,32,0
16837,1,0,12,32,0
16838,1,1,12,13,1
16839,0,0,13,13,1
16840,1,0,13,32,0
16841,1,1,13,14,1
16842,0,0,14,32,0
16843,1,0,14,32,0
16844,1,1,14,15,1
16845,0,0,15,32,0
16846,1,0,15,32,0
16847,1,1,15,32,0
16848,0,0,16,16,1
16849,1,0,16,16,1
16850,1,1,16,32,0
16851,0,0,17,32,0
16852,1,0,17,32,0
16853,1,1,17,18,1
16854,0,0,18,32,0
16855,1,0,18,32,0
16856,1,1,18,32,0
16857,0,0,19,32,0
16858,1,0,19,19,1
16859,1,1,19,32,0
16860,0,0,20,32,0
16861,1,0,20,32,0
16862,1,1,20,21,1
16863,0,0,21,32,0
16864,1,0,21,21,1
16865,1,1,21,22,1
16866,0,0,22,22,1
16867,1,0,22,22,1
16868,1,1,22,32,0
16869,0,0,23,23,1
16870,1,0,23,23,1
16871,1,1,23,24,1
16872,0,0,24,32,0
16873,1,0,24,32,0
16874,1,1,24,25,1
16875,0,0,25,32,0
16876,1,0,25,32,0
16877,1,1,25,26,1
16878,0,0,26,32,0
16879,1,0,26,32,0
16880,1,1,26,27,1
16881,0,0,27,32,0
16882,1,0,27,27,1
16883,1,1,27,28,1
16884,0,0,28,32,0
16885,1,0,28,28,1
16886,1,1,28,29,1
16887,0,0,29,32,0
16888,1,0,29,32,0
16889,1,1,29,30,1
16890,0,0,30,32,0
16891,1,0,30,30,1
16892,1,1,30,31,1
16893,0,0,31,31,1
16894,1,0,31,31,1
16895,1,1,31,0,1
16896,0,0,0,0,1
16897,1,0,0,32,0
16898,1,1,0,32,0
16899,0,0,1,32,0
16900,1,0,1,1,1
16901,1,1,1,32,0
16902,0,0,2,32,0
16903,1,0,2,2,1
16904,1,1,2,3,1
16905,0,0,3,32,0
16906,1,0,3,32,0
16907,1,1,3,32,0
16908,0,0,4,4,1
16909,1,0,4,4,1
16910,1,1,4,32,0
16911,0,0,5,32,0
16912,1,0,5,5,1
16913,1,1,5,6,1
16914,0,0,6,32,0
16915,1,0,6,32,0
16916,1,1,6,32,0
16917,0,0,7,32,0
16918,1,0,7,7,1
16919,1,1,7,32,0
16920,0,0,8,8,1
16921,1,0,8,32,0
16922,1,1,8,9,1
16923,0,0,9,32,0
16924,1,0,9,9,1
16925,1,1,9,10,1
16926,0,0,10,32,0
16927,1,0,10,32,0
16928,1,1,10,32,0
16929,0,0,11,11,1
16930,1,0,11,32,0
16931,1,1,11,12,1
16932,0,0,12,32,0
16933,1,0,12,12,1
16934,1,1,12,32,0
16935,0,0,13,13,1
16936,1,0,13,13,1
16937,1,1,13,32,0
16938,0,0,14,32,0
16939,1,0,14,14,1
16940,1,1,14,32,0
16941,0,0,15,32,0
16942,1,0,15,15,1
16943,1,1,15,32,0
16944,0,0,16,32,0
16945,1,0,16,32,0
16946,1,1,16,32,0
16947,0,0,17,17,1
16948,1,0,17,17,1
16949,1,1,17,18,1
16950,0,0,18,18,1
16951,1,0,18,32,0
16952,1,1,18,19,1
16953,0,0,19,19,1
16954,1,0,19,19,1
16955,1,1,19,20,1
16956,0,0,20,32,0
16957,1,0,20,32,0
16958,1,1,20,21,1
16959,0,0,21,32,0
16960,1,0,21,21,1
16961,1,1,21,32,0
16962,0,0,22,32,0
16963,1,0,22,32,0
16964,1,1,22,32,0
16965,0,0,23,23,1
16966,1,0,23,23,1
16967,1,1,23,24,1
16968,0,0,24,24,1
16969,1,0,24,24,1
16970,1,1,24,32,0
16971,0,0,25,32,0
16972,1,0,25,32,0
16973,1,1,25,32,0
16974,0,0,26,26,1
16975,1,0,26,32,0
16976,1,1,26,27,1
16977,0,0,27,27,1
16978,1,0,27,32,0
16979,1,1,27,28,1
16980,0,0,28,28,1
16981,1,0,28,32,0
16982,1,1,28,29,1
16983,0,0,29,32,0
16984,1,0,29,32,0
16985,1,1,29,30,1
16986,0,0,30,32,0
16987,1,0,30,32,0
16988,1,1,30,32,0
16989,0,0,31,31,1
16990,1,0,31,31,1
16991,1,1,31,0,1
16992,0,0,0,0,1
16993,1,0,0,32,0
16994,1,1,0,1,1
16995,0,0,1,32,0
16996,1,0,1,32,0
16997,1,1,1,2,1
16998,0,0,2,32,0
16999,1,0,2,2,1
17000,1,1,2,3,1
17001,0,0,3,32,0
17002,1,0,3,3,1
17003,1,1,3,4,1
17004,0,0,4,32,0
17005,1,0,4,32,0
17006,1,1,4,32,0
17007,0,0,5,32,0
17008,1,0,5,5,1
17009,1,1,5,6,1
17010,0,0,6,6,1
17011,1,0,6,6,1
17012,1,1,6,7,1
17013,0,0,7,7,1
17014,1,0,7,7,1
17015,1,1,7,32,0
17016,0,0,8,32,0
17017,1,0,8,32,0
17018,1,1,8,9,1
17019,0,0,9,32,0
17020,1,0,9,32,0
17021,1,1,9,32,0
17022,0,0,10,10,1
17023,1,0,10,10,1
17024,1,1,10,32,0
17025,0,0,11,32,0
17026,1,0,11,11,1
17027,1,1,11,12,1
17028,0,0,12,32,0
17029,1,0,12,32,0
17030,1,1,12,32,0
17031,0,0,13,32,0
17032,1,0,13,32,0
17033,1,1,13,14,1
17034,0,0,14,14,1
17035,1,0,14,32,0
17036,1,1,14,15,1
17037,0,0,15,15,1
17038,1,0,15,32,0
17039,1,1,15,16,1
17040,0,0,16,32,0
17041,1,0,16,16,1
17042,1,1,16,32,0
17043,0,0,17,32,0
17044,1,0,17,32,0
17045,1,1,17,18,1
17046,0,0,18,32,0
17047,1,0,18,18,1
17048,1,1,18,19,1
17049,0,0,19,19,1
17050,1,0,19,32,0
17051,1,1,19,32,0
17052,0,0,20,32,0
17053,1,0,20,20,1
17054,1,1,20,32,0
17055,0,0,21,21,1
17056,1,0,21,21,1
17057,1,1,21,22,1
17058,0,0,22,32,0
17059,1,0,22,32,0
17060,1,1,22,23,1
17061,0,0,23,32,0
17062,1,0,23,32,0
17063,1,1,23,32,0
17064,0,0,24,24,1
17065,1,0,24,24,1
17066,1,1,24,25,1
17067,0,0,25,32,0
17068,1,0,25,25,1
17069,1,1,25,26,1
17070,0,0,26,26,1
17071,1,0,26,26,1
17072,1,1,26,32,0
17073,0,0,27,32,0
17074,1,0,27,27,1
17075,1,1,27,32,0
17076,0,0,28,28,1
17077,1,0,28,32,0
17078,1,1,28,29,1
17079,0,0,29,32,0
17080,1,0,29,32,0
17081,1,1,29,32,0
17082,0,0,30,30,1
17083,1,0,30,30,1
17084,1,1,30,32,0
17085,0,0,31,31,1
17086,1,0,31,31,1
17087,1,1,31,0,1
17088,0,0,0,32,0
17089,1,0,0,0,1
17090,1,1,0,32,0
17091,0,0,1,32,0
17092,1,0,1,32,0
17093,1,1,1,2,1
17094,0,0,2,32,0
17095,1,0,2,2,1
17096,1,1,2,3,1
17097,0,0,3,32,0
17098,1,0,3,3,1
17099,1,1,3,4,1
17100,0,0,4,32,0
17101,1,0,4,32,0
17102,1,1,4,5,1
17103,0,0,5,5,1
17104,1,0,5,32,0
17105,1,1,5,6,1
17106,0,0,6,6,1
17107,1,0,6,32,0
17108,1,1,6,32,0
17109,0,0,7,32,0
